OrderID,Date,Customer,Product,Category,Region,Quantity,UnitPrice,Revenue,PaymentMethod
6292,2023-11-19,Customer_557,Watch,Accessories,West,4,15718,62872,UPI
6293,2023-03-18,Customer_431,Tablet,Accessories,West,5,48736,243680,Net Banking
6294,2023-02-07,Customer_887,Watch,Accessories,North,7,49711,347977,Cash
6295,2024-09-15,Customer_881,Camera,Electronics,Central,4,4937,19748,Card
6296,2023-09-23,Customer_328,Headphones,Accessories,North,3,32276,96828,Net Banking
6297,2023-02-22,Customer_208,Phone,Gadgets,East,6,25195,151170,Card
6298,2025-05-24,Customer_308,Phone,Gadgets,Central,3,16504,49512,UPI
6299,2023-05-22,Customer_79,Tablet,Accessories,West,1,22716,22716,UPI
6300,2025-06-03,Customer_137,Printer,Accessories,West,9,42309,380781,Net Banking
6301,2023-07-16,Customer_985,Camera,Gadgets,North,4,11391,45564,UPI
6302,2024-11-24,Customer_113,Watch,Electronics,West,2,25242,50484,Net Banking
6303,2025-03-02,Customer_958,Phone,Gadgets,Central,7,38511,269577,Net Banking
6304,2025-01-23,Customer_648,Tablet,Accessories,West,3,14629,43887,Net Banking
6305,2023-01-26,Customer_286,Phone,Gadgets,Central,6,43193,259158,Net Banking
6306,2024-07-27,Customer_99,Printer,Accessories,South,7,35011,245077,Card
6307,2023-05-06,Customer_586,Printer,Gadgets,South,3,47941,143823,UPI
6308,2023-04-03,Customer_523,Printer,Gadgets,South,4,9642,38568,Cash
6309,2025-06-06,Customer_702,Printer,Accessories,South,6,16271,97626,UPI
6310,2025-06-07,Customer_350,Watch,Electronics,Central,6,18494,110964,UPI
6311,2023-10-12,Customer_552,Laptop,Gadgets,Central,3,21359,64077,Card
6312,2023-03-29,Customer_412,Tablet,Electronics,North,4,23251,93004,Card
6313,2023-01-29,Customer_487,Phone,Electronics,Central,3,28752,86256,Card
6314,2023-12-01,Customer_458,Watch,Accessories,Central,1,20708,20708,Net Banking
6315,2024-01-04,Customer_731,Headphones,Electronics,West,9,38787,349083,Net Banking
6316,2024-10-31,Customer_813,Phone,Electronics,South,3,48940,146820,UPI
6317,2023-03-03,Customer_929,Camera,Accessories,South,9,27224,245016,UPI
6318,2024-01-31,Customer_396,Tablet,Gadgets,South,5,29221,146105,Cash
6319,2024-12-02,Customer_21,Watch,Gadgets,Central,3,14321,42963,Card
6320,2025-05-21,Customer_613,Tablet,Gadgets,West,3,34622,103866,UPI
6321,2024-02-09,Customer_80,Headphones,Gadgets,South,7,14219,99533,Net Banking
6322,2023-07-27,Customer_43,Phone,Electronics,Central,5,25891,129455,Cash
6323,2024-04-25,Customer_788,Phone,Gadgets,West,3,34195,102585,Cash
6324,2023-08-30,Customer_51,Phone,Gadgets,West,5,40389,201945,UPI
6325,2025-03-12,Customer_647,Watch,Accessories,East,10,5791,57910,Cash
6326,2024-03-19,Customer_36,Printer,Electronics,East,4,45052,180208,Card
6327,2023-04-08,Customer_241,Laptop,Gadgets,North,7,27504,192528,Net Banking
6328,2024-03-17,Customer_858,Phone,Electronics,Central,5,24278,121390,UPI
6329,2023-11-10,Customer_340,Laptop,Accessories,North,9,42158,379422,Net Banking
6330,2024-09-22,Customer_361,Printer,Accessories,South,3,38179,114537,Cash
6331,2025-02-21,Customer_540,Printer,Electronics,North,9,20960,188640,Net Banking
6332,2023-03-23,Customer_676,Laptop,Accessories,West,1,48981,48981,Cash
6333,2023-07-07,Customer_606,Printer,Accessories,North,5,27949,139745,Cash
6334,2024-10-14,Customer_344,Laptop,Accessories,East,10,43761,437610,Card
6335,2024-06-07,Customer_389,Printer,Gadgets,Central,2,47624,95248,Card
6336,2023-11-16,Customer_642,Tablet,Electronics,North,7,25984,181888,Net Banking
6337,2024-07-12,Customer_869,Camera,Accessories,East,8,14973,119784,Card
6338,2023-03-19,Customer_281,Headphones,Accessories,North,3,45280,135840,Card
6339,2023-08-05,Customer_273,Printer,Gadgets,Central,4,23211,92844,UPI
6340,2025-05-17,Customer_658,Printer,Electronics,West,2,4934,9868,Cash
6341,2024-12-04,Customer_25,Headphones,Electronics,Central,9,25066,225594,Card
6342,2023-09-07,Customer_953,Watch,Gadgets,North,6,42357,254142,Cash
6343,2025-05-10,Customer_554,Headphones,Accessories,West,2,17053,34106,UPI
6344,2023-08-28,Customer_783,Phone,Gadgets,South,2,33242,66484,Cash
6345,2023-09-18,Customer_754,Headphones,Gadgets,East,6,17242,103452,Cash
6346,2023-06-24,Customer_777,Camera,Gadgets,South,5,49897,249485,Card
6347,2023-06-10,Customer_366,Laptop,Electronics,Central,9,5233,47097,Card
6348,2023-02-18,Customer_866,Camera,Gadgets,East,3,7752,23256,Net Banking
6349,2025-06-12,Customer_428,Headphones,Gadgets,North,2,10849,21698,Net Banking
6350,2023-06-20,Customer_755,Tablet,Electronics,East,1,31775,31775,Card
6351,2024-12-30,Customer_909,Phone,Accessories,Central,2,15683,31366,UPI
6352,2023-09-02,Customer_760,Laptop,Electronics,South,6,3503,21018,Card
6353,2024-05-13,Customer_575,Tablet,Gadgets,West,3,16209,48627,Card
6354,2024-06-01,Customer_658,Tablet,Accessories,North,4,32077,128308,Net Banking
6355,2023-12-30,Customer_273,Tablet,Electronics,Central,10,39288,392880,Card
6356,2025-05-13,Customer_196,Watch,Gadgets,East,9,1755,15795,Card
6357,2023-01-27,Customer_570,Camera,Accessories,East,2,19340,38680,Net Banking
6358,2024-11-02,Customer_327,Phone,Electronics,Central,1,34273,34273,Cash
6359,2023-12-07,Customer_109,Laptop,Accessories,Central,8,43805,350440,UPI
6360,2024-08-21,Customer_934,Laptop,Accessories,North,9,8708,78372,Card
6361,2024-04-22,Customer_54,Headphones,Electronics,North,1,40758,40758,Net Banking
6362,2023-09-17,Customer_238,Tablet,Accessories,West,10,45777,457770,Cash
6363,2024-12-09,Customer_875,Laptop,Accessories,North,8,16977,135816,Cash
6364,2023-01-31,Customer_541,Phone,Gadgets,East,6,26352,158112,UPI
6365,2024-06-26,Customer_301,Headphones,Accessories,West,4,31882,127528,UPI
6366,2024-09-05,Customer_139,Headphones,Accessories,West,1,29498,29498,Card
6367,2024-02-08,Customer_270,Headphones,Gadgets,North,5,31299,156495,Cash
6368,2023-06-01,Customer_198,Laptop,Gadgets,North,9,603,5427,Net Banking
6369,2024-06-13,Customer_861,Camera,Electronics,Central,3,23803,71409,Card
6370,2025-03-20,Customer_314,Camera,Gadgets,Central,5,811,4055,Card
6371,2024-08-17,Customer_141,Phone,Accessories,North,7,1693,11851,Net Banking
6372,2024-09-14,Customer_383,Printer,Gadgets,East,8,29411,235288,Card
6373,2024-12-07,Customer_958,Headphones,Accessories,Central,5,37129,185645,Cash
6374,2023-08-11,Customer_410,Watch,Gadgets,North,7,13364,93548,Net Banking
6375,2024-06-19,Customer_855,Laptop,Accessories,East,3,17645,52935,Cash
6376,2023-09-12,Customer_161,Tablet,Electronics,West,7,18039,126273,Card
6377,2025-02-13,Customer_782,Camera,Electronics,North,4,41402,165608,UPI
6378,2023-09-04,Customer_535,Camera,Accessories,South,7,3237,22659,UPI
6379,2023-07-12,Customer_298,Phone,Gadgets,Central,8,16014,128112,Cash
6380,2023-04-06,Customer_856,Laptop,Accessories,Central,10,32536,325360,UPI
6381,2024-04-11,Customer_891,Tablet,Accessories,West,4,44537,178148,Net Banking
6382,2025-05-26,Customer_41,Headphones,Electronics,East,10,40867,408670,Net Banking
6383,2024-04-14,Customer_843,Camera,Electronics,Central,5,24394,121970,Net Banking
6384,2025-05-30,Customer_625,Tablet,Gadgets,West,8,15770,126160,Net Banking
6385,2023-04-07,Customer_352,Printer,Electronics,South,5,1891,9455,Net Banking
6386,2023-07-30,Customer_532,Headphones,Gadgets,Central,2,3854,7708,Cash
6387,2023-10-28,Customer_640,Printer,Electronics,West,6,28635,171810,UPI
6388,2023-08-08,Customer_515,Laptop,Accessories,South,2,45372,90744,Net Banking
6389,2024-11-08,Customer_104,Headphones,Electronics,West,10,39047,390470,Net Banking
6390,2023-11-24,Customer_254,Camera,Accessories,South,4,27381,109524,UPI
6391,2025-02-20,Customer_880,Laptop,Electronics,North,5,35760,178800,UPI
6392,2024-03-26,Customer_964,Camera,Gadgets,West,8,7733,61864,Card
6393,2024-01-30,Customer_567,Tablet,Accessories,South,9,4869,43821,Card
6394,2025-05-11,Customer_777,Printer,Gadgets,North,3,32648,97944,UPI
6395,2024-10-26,Customer_640,Phone,Accessories,Central,10,4693,46930,Net Banking
6396,2023-01-27,Customer_713,Watch,Gadgets,East,2,47623,95246,UPI
6397,2024-11-24,Customer_731,Camera,Accessories,East,4,30987,123948,Card
6398,2023-03-05,Customer_209,Watch,Accessories,South,8,27784,222272,Cash
6399,2024-06-26,Customer_23,Tablet,Accessories,Central,7,32876,230132,Net Banking
6400,2025-04-21,Customer_561,Laptop,Accessories,Central,5,17229,86145,Cash
6401,2023-10-05,Customer_765,Watch,Accessories,North,1,4373,4373,UPI
6402,2023-02-07,Customer_153,Printer,Accessories,East,7,3458,24206,Card
6403,2025-03-03,Customer_993,Printer,Electronics,North,7,20970,146790,Cash
6404,2024-03-31,Customer_421,Printer,Gadgets,West,3,38793,116379,Card
6405,2023-06-30,Customer_812,Watch,Gadgets,Central,6,49596,297576,UPI
6406,2023-06-07,Customer_729,Headphones,Electronics,East,5,39080,195400,Net Banking
6407,2024-08-12,Customer_118,Printer,Gadgets,Central,3,25065,75195,Net Banking
6408,2024-12-07,Customer_457,Phone,Accessories,West,6,18578,111468,UPI
6409,2024-06-04,Customer_496,Printer,Accessories,Central,4,44201,176804,Cash
6410,2023-03-03,Customer_763,Printer,Gadgets,East,4,38967,155868,Card
6411,2023-12-30,Customer_710,Watch,Gadgets,Central,1,28691,28691,Net Banking
6412,2024-04-15,Customer_411,Laptop,Gadgets,East,4,47339,189356,Cash
6413,2025-02-25,Customer_718,Watch,Electronics,West,5,15206,76030,Cash
6414,2023-09-21,Customer_48,Laptop,Electronics,East,7,4358,30506,UPI
6415,2023-05-04,Customer_477,Phone,Electronics,West,7,32888,230216,UPI
6416,2023-06-01,Customer_903,Headphones,Electronics,West,2,10707,21414,Net Banking
6417,2024-08-12,Customer_441,Watch,Gadgets,West,2,29275,58550,Card
6418,2025-01-29,Customer_714,Tablet,Electronics,West,5,12194,60970,Net Banking
6419,2023-06-11,Customer_302,Camera,Gadgets,Central,1,45559,45559,Card
6420,2024-06-08,Customer_417,Camera,Gadgets,North,8,47639,381112,Net Banking
6421,2024-02-12,Customer_756,Phone,Electronics,West,1,9926,9926,UPI
6422,2023-11-16,Customer_69,Phone,Electronics,West,4,38153,152612,UPI
6423,2024-06-06,Customer_344,Tablet,Accessories,East,8,8764,70112,Net Banking
6424,2023-02-25,Customer_162,Printer,Accessories,West,8,34078,272624,Cash
6425,2024-11-29,Customer_711,Phone,Accessories,Central,1,26110,26110,Cash
6426,2023-11-24,Customer_833,Watch,Gadgets,East,1,43958,43958,Card
6427,2024-02-07,Customer_639,Laptop,Electronics,East,1,46478,46478,Net Banking
6428,2023-08-20,Customer_443,Laptop,Electronics,South,1,47175,47175,Net Banking
6429,2024-03-25,Customer_5,Headphones,Accessories,East,5,43490,217450,UPI
6430,2023-08-28,Customer_643,Watch,Gadgets,South,5,10774,53870,Cash
6431,2024-12-09,Customer_343,Printer,Accessories,Central,5,15000,75000,Card
6432,2024-12-19,Customer_564,Phone,Gadgets,West,2,31063,62126,Cash
6433,2024-01-10,Customer_977,Camera,Electronics,South,9,2598,23382,UPI
6434,2024-04-08,Customer_795,Phone,Electronics,North,4,25283,101132,Net Banking
6435,2025-05-27,Customer_366,Camera,Gadgets,Central,7,19938,139566,UPI
6436,2025-05-02,Customer_123,Tablet,Electronics,West,2,21163,42326,Cash
6437,2024-03-27,Customer_9,Laptop,Gadgets,East,6,33118,198708,UPI
6438,2023-06-10,Customer_545,Camera,Accessories,North,9,26614,239526,Net Banking
6439,2025-03-27,Customer_352,Tablet,Accessories,North,3,13014,39042,Net Banking
6440,2024-11-02,Customer_155,Phone,Accessories,Central,7,39605,277235,Net Banking
6441,2023-09-10,Customer_664,Tablet,Accessories,North,1,25592,25592,Card
6442,2023-12-09,Customer_495,Watch,Accessories,North,6,6227,37362,Net Banking
6443,2024-12-12,Customer_899,Tablet,Electronics,Central,4,31604,126416,UPI
6444,2024-08-25,Customer_822,Tablet,Electronics,North,3,30275,90825,Card
6445,2023-10-01,Customer_21,Printer,Accessories,East,9,42860,385740,Cash
6446,2024-10-01,Customer_961,Headphones,Accessories,South,2,13434,26868,UPI
6447,2024-03-02,Customer_386,Printer,Electronics,West,5,45277,226385,Cash
6448,2023-11-24,Customer_155,Phone,Gadgets,West,6,16770,100620,Card
6449,2023-05-11,Customer_760,Printer,Gadgets,East,8,3064,24512,Cash
6450,2023-01-03,Customer_597,Laptop,Accessories,Central,2,11498,22996,Net Banking
6451,2023-03-16,Customer_793,Camera,Gadgets,Central,5,3354,16770,UPI
6452,2023-09-10,Customer_916,Headphones,Accessories,Central,2,9397,18794,Net Banking
6453,2024-06-11,Customer_746,Laptop,Accessories,Central,4,1043,4172,Cash
6454,2024-06-17,Customer_826,Printer,Electronics,East,9,36010,324090,Cash
6455,2023-12-04,Customer_124,Printer,Gadgets,Central,1,36315,36315,UPI
6456,2023-01-17,Customer_35,Phone,Electronics,East,1,22776,22776,Cash
6457,2024-12-12,Customer_227,Watch,Electronics,East,7,47043,329301,UPI
6458,2024-10-18,Customer_39,Camera,Gadgets,West,10,39185,391850,Card
6459,2023-04-19,Customer_719,Printer,Electronics,North,2,27430,54860,Net Banking
6460,2024-08-05,Customer_77,Tablet,Accessories,North,3,42205,126615,Card
6461,2023-10-25,Customer_518,Headphones,Accessories,West,5,9949,49745,Cash
6462,2023-06-02,Customer_885,Watch,Gadgets,East,10,34820,348200,Card
6463,2024-02-11,Customer_637,Printer,Electronics,North,8,18029,144232,UPI
6464,2024-08-21,Customer_868,Watch,Gadgets,East,10,5405,54050,Card
6465,2024-02-03,Customer_230,Laptop,Gadgets,South,1,16536,16536,Cash
6466,2025-01-11,Customer_992,Printer,Accessories,West,6,27845,167070,UPI
6467,2024-05-22,Customer_503,Watch,Electronics,West,7,23727,166089,Cash
6468,2023-08-05,Customer_870,Laptop,Accessories,Central,10,23133,231330,Cash
6469,2023-11-07,Customer_665,Phone,Gadgets,Central,7,19551,136857,Cash
6470,2024-02-12,Customer_148,Tablet,Accessories,North,9,25771,231939,UPI
6471,2023-07-14,Customer_484,Printer,Electronics,South,4,2005,8020,Card
6472,2023-10-05,Customer_97,Watch,Gadgets,West,7,17190,120330,Card
6473,2024-02-28,Customer_502,Laptop,Electronics,Central,6,24292,145752,UPI
6474,2023-11-25,Customer_14,Camera,Accessories,North,9,49381,444429,UPI
6475,2025-05-25,Customer_906,Camera,Electronics,Central,4,20966,83864,Cash
6476,2024-06-14,Customer_692,Phone,Accessories,East,5,9724,48620,Net Banking
6477,2024-06-11,Customer_128,Camera,Accessories,Central,9,33919,305271,Card
6478,2023-01-16,Customer_628,Headphones,Gadgets,West,6,25462,152772,Card
6479,2023-07-02,Customer_975,Tablet,Gadgets,Central,7,9810,68670,Net Banking
6480,2024-03-22,Customer_552,Watch,Electronics,South,4,27652,110608,Card
6481,2023-03-26,Customer_928,Printer,Electronics,West,6,15618,93708,UPI
6482,2023-05-06,Customer_771,Camera,Electronics,Central,10,46618,466180,UPI
6483,2023-12-14,Customer_927,Watch,Accessories,Central,1,11051,11051,Card
6484,2024-06-10,Customer_695,Laptop,Electronics,West,8,5786,46288,Cash
6485,2024-03-06,Customer_137,Phone,Gadgets,East,6,1661,9966,Net Banking
6486,2024-11-07,Customer_229,Printer,Gadgets,East,5,30307,151535,UPI
6487,2024-11-13,Customer_253,Phone,Accessories,North,5,46146,230730,Cash
6488,2023-02-01,Customer_718,Watch,Electronics,South,4,48731,194924,Cash
6489,2025-04-26,Customer_653,Camera,Accessories,West,8,38059,304472,Cash
6490,2024-03-10,Customer_494,Headphones,Gadgets,West,5,31347,156735,Card
6491,2025-02-08,Customer_894,Laptop,Gadgets,North,2,43876,87752,Cash
6492,2023-10-30,Customer_253,Laptop,Gadgets,South,9,16905,152145,Net Banking
6493,2025-05-16,Customer_658,Camera,Electronics,West,1,6066,6066,Net Banking
6494,2024-04-25,Customer_228,Watch,Accessories,Central,6,42728,256368,Card
6495,2025-06-06,Customer_217,Watch,Accessories,South,3,21766,65298,Card
6496,2024-09-22,Customer_907,Phone,Electronics,East,3,24098,72294,Net Banking
6497,2024-05-03,Customer_371,Headphones,Electronics,West,8,17031,136248,Net Banking
6498,2024-11-21,Customer_824,Tablet,Electronics,South,2,43646,87292,UPI
6499,2023-07-11,Customer_443,Laptop,Electronics,East,9,20751,186759,Cash
6500,2023-08-21,Customer_597,Watch,Accessories,South,9,15592,140328,Net Banking
6501,2024-12-29,Customer_895,Printer,Gadgets,West,9,33628,302652,UPI
6502,2023-06-30,Customer_922,Printer,Electronics,East,8,22207,177656,Card
6503,2024-01-13,Customer_771,Watch,Gadgets,Central,5,29799,148995,Net Banking
6504,2023-02-27,Customer_539,Headphones,Gadgets,South,10,12143,121430,UPI
6505,2023-09-05,Customer_318,Phone,Gadgets,North,3,21290,63870,Net Banking
6506,2023-03-25,Customer_422,Printer,Accessories,West,10,19493,194930,Net Banking
6507,2024-10-22,Customer_530,Headphones,Gadgets,North,9,37823,340407,Net Banking
6508,2023-08-09,Customer_334,Watch,Accessories,North,4,38130,152520,UPI
6509,2025-03-09,Customer_996,Watch,Accessories,Central,3,46654,139962,Cash
6510,2023-04-28,Customer_236,Watch,Gadgets,East,8,11832,94656,UPI
6511,2024-10-07,Customer_219,Laptop,Electronics,Central,5,30687,153435,Net Banking
6512,2024-05-14,Customer_202,Camera,Accessories,South,7,44716,313012,Net Banking
6513,2025-04-30,Customer_696,Tablet,Accessories,Central,10,32839,328390,Net Banking
6514,2024-08-06,Customer_647,Laptop,Gadgets,West,9,41593,374337,Card
6515,2025-04-09,Customer_736,Printer,Electronics,North,1,36554,36554,Cash
6516,2023-01-24,Customer_517,Printer,Electronics,North,5,12159,60795,Net Banking
6517,2024-11-14,Customer_328,Headphones,Gadgets,North,7,12440,87080,Cash
6518,2023-11-26,Customer_260,Headphones,Accessories,Central,6,7556,45336,Cash
6519,2024-08-01,Customer_715,Watch,Accessories,West,2,41949,83898,Cash
6520,2024-11-10,Customer_963,Camera,Electronics,North,5,41863,209315,UPI
6521,2024-06-11,Customer_675,Watch,Accessories,South,5,10764,53820,Card
6522,2024-05-10,Customer_434,Printer,Gadgets,East,10,26326,263260,UPI
6523,2024-12-21,Customer_204,Watch,Electronics,Central,5,34334,171670,Cash
6524,2023-12-20,Customer_160,Laptop,Accessories,North,10,30957,309570,UPI
6525,2023-03-07,Customer_778,Phone,Gadgets,South,5,13978,69890,Card
6526,2023-12-02,Customer_459,Phone,Accessories,West,6,44770,268620,Net Banking
6527,2024-05-24,Customer_819,Headphones,Electronics,East,3,25928,77784,UPI
6528,2024-06-28,Customer_682,Printer,Accessories,East,1,14053,14053,Cash
6529,2023-01-10,Customer_95,Tablet,Gadgets,Central,8,39773,318184,UPI
6530,2023-01-02,Customer_31,Headphones,Accessories,North,3,33923,101769,Net Banking
6531,2023-03-29,Customer_863,Watch,Gadgets,Central,1,32047,32047,UPI
6532,2024-02-08,Customer_853,Headphones,Gadgets,West,10,33106,331060,UPI
6533,2024-04-30,Customer_769,Phone,Gadgets,North,8,8345,66760,Card
6534,2023-10-24,Customer_513,Printer,Electronics,East,7,28234,197638,Card
6535,2025-03-12,Customer_776,Watch,Electronics,South,3,23323,69969,Card
6536,2024-02-01,Customer_334,Printer,Gadgets,East,3,24250,72750,Net Banking
6537,2025-01-15,Customer_747,Watch,Accessories,West,4,21483,85932,Cash
6538,2024-04-30,Customer_536,Camera,Electronics,North,8,12025,96200,Card
6539,2024-10-30,Customer_971,Camera,Accessories,West,7,18065,126455,Net Banking
6540,2025-02-06,Customer_267,Watch,Electronics,South,7,6278,43946,Card
6541,2024-11-03,Customer_405,Headphones,Gadgets,South,2,38059,76118,Card
6542,2025-05-31,Customer_229,Headphones,Accessories,West,5,17255,86275,Cash
6543,2024-08-20,Customer_911,Tablet,Electronics,Central,6,26271,157626,Net Banking
6544,2023-08-11,Customer_149,Laptop,Electronics,West,4,26063,104252,Cash
